ra,dec,source_type,z_spec,z_phot_mean,mag_g,mag_r,mag_z
354.6178,21.0473,REX,-99,0.7377,21.1407,20.1724,18.9666
354.6279,8.5828,SER,-99,0.2949,21.4254,20.3602,19.2394
354.6284,-43.2569,SER,-99,0.581,21.3869,19.4786,18.1174
354.6394,12.6216,SER,-99,0.2407,19.9259,18.7594,17.8895
354.6419,-43.4709,DEV,-99,0.6133,20.6797,19.2041,17.9357
354.6507,-10.9125,SER,0.2691,0.2565,18.913,17.4811,16.667
354.6745,-54.7928,SER,-99,0.2517,20.0017,19.1246,18.5644
354.6754,-14.1828,SER,-99,0.3428,20.1839,18.5987,17.7731
354.6811,-63.2478,SER,-99,0.3434,20.3381,18.7194,17.8387
354.6913,-9.2245,SER,-99,0.4494,20.8303,18.9214,17.8903
354.708,-57.0232,SER,-99,0.2264,20.4897,19.0806,18.0756
354.7086,-57.0231,SER,-99,0.6364,23.3411,21.4831,19.6205
354.7195,-44.8626,SER,-99,0.2393,19.4514,18.1345,17.3963
354.7343,-2.7207,DEV,-99,0.4879,21.9409,20.3768,19.4429
354.751,16.814,SER,-99,0.3079,20.5148,19.3398,18.5363
354.7582,-8.3505,SER,-99,0.3171,19.7476,18.4655,17.6572
354.774,-53.5897,DEV,-99,0.805,22.0313,20.3646,18.5637
354.8055,27.9484,DEV,-99,0.2628,20.4803,18.8236,17.8583
354.8467,5.637,DEV,-99,0.4747,21.2148,19.7982,18.4735
354.8513,-60.5382,SER,-99,0.2496,19.8412,19.2066,18.8556
354.8536,-62.6508,SER,-99,0.1078,19.4548,18.8871,18.4835
354.8614,-5.8735,SER,-99,0.365,20.0559,18.9396,18.2224
354.8714,-61.026,SER,-99,0.3278,20.9117,19.5353,18.4221
354.881,-60.8349,SER,-99,0.2018,20.3109,19.8319,19.5724
354.8984,-12.2391,DEV,-99,0.4649,20.8538,18.9582,17.8163
354.9146,4.6873,SER,0.1865,0.1977,18.3118,16.9921,16.1843
354.92,-52.2521,SER,-99,0.3433,20.2086,18.5455,17.7131
354.9248,-59.3521,SER,-99,0.477,22.419,19.6557,18.4566
354.9277,29.6968,SER,-99,0.2634,21.2947,20.2059,18.4766
354.9286,29.6961,EXP,-99,0.7905,21.1649,20.7207,19.9334
354.9379,-45.019,SER,-99,0.7775,22.5282,20.5303,18.5961
354.946,-13.4666,EXP,-99,0.871,22.6615,21.4729,19.8498
354.9597,-55.2589,SER,-99,0.3719,21.0462,19.2812,18.4074
354.9633,-5.1674,SER,-99,0.5093,19.9132,17.9494,16.7433
354.9716,6.6273,SER,0.7109,0.6969,22.494,20.4974,18.775
354.9732,2.8678,DEV,0.5558,0.5594,21.3519,19.6039,18.3443
354.9891,5.0603,SER,0.5825,0.5849,21.3746,19.4173,17.9712
354.9975,-7.6634,SER,-99,0.6104,21.3058,20.079,19.048
354.9976,-7.664,SER,-99,0.585,22.2229,20.8522,19.3405
355.0022,-63.4347,SER,-99,0.3394,19.6817,18.0228,17.1415
355.0022,-52.7221,REX,-99,0.1841,20.0322,19.3531,18.856
355.0034,-63.4346,SER,-99,0.207,21.9143,20.6269,19.583
355.0209,14.6094,DEV,-99,0.2454,20.0498,18.6751,17.944
355.0212,-46.1352,SER,-99,0.2285,19.1165,17.9318,17.1679
355.0221,13.3243,SER,0.5313,0.5471,20.6734,18.7426,17.4266
355.0271,-10.3949,SER,-99,0.8329,21.508,20.591,19.1634
355.0362,-3.6877,DEV,-99,0.6204,23.1402,21.2853,19.8472
355.0387,-14.3325,SER,-99,0.4103,20.9623,19.1296,18.196
355.0419,-47.5757,SER,-99,0.3325,19.9519,19.0322,18.4837
355.0631,-61.1792,SER,-99,0.7147,22.5536,20.5941,18.9573
355.067,-0.3682,SER,-99,0.2967,19.2554,17.9291,17.1296
355.0742,32.6791,DEV,0.6861,0.7115,22.2818,20.515,18.8839
355.077,-53.8349,EXP,-99,0.0805,19.8639,19.4879,19.2969
355.0784,-2.2593,SER,-99,0.5057,20.8012,19.1311,17.9996
355.08,27.4238,EXP,-99,0.1741,21.2579,20.5233,19.9098
355.0906,-47.6602,SER,-99,0.0805,19.4235,18.5705,18.0254
355.1015,-50.4491,SER,-99,0.5856,21.1666,19.764,18.2477
355.1183,17.4992,DEV,-99,0.6987,22.7302,20.8085,19.1332
355.119,29.7964,SER,0.4851,0.5067,20.981,19.222,17.989
355.1267,-48.5196,SER,-99,0.1682,19.4737,18.9042,18.5776
355.1309,12.1837,SER,-99,0.025,18.4198,18.0335,17.7775
355.1421,-48.022,REX,-99,0.2644,19.5537,18.2338,17.5121
355.164,-3.8141,DEV,-99,0.6805,21.8152,20.3902,19.01
355.1676,-56.0216,SER,-99,0.4151,20.3248,18.6954,17.7883
355.1702,-50.1725,SER,-99,0.4513,22.0908,20.3264,19.3579
355.1831,-46.3536,SER,-99,0.3874,19.4103,17.5346,16.6271
355.1961,-6.3848,SER,-99,0.3727,20.0624,18.2921,17.3993
355.2011,-59.3007,SER,-99,0.3008,19.9674,18.4988,17.6603
355.2188,-44.5639,SER,-99,0.1862,18.9873,17.9339,17.2931
355.2271,-56.5235,REX,-99,0.2163,19.5489,18.9744,18.6385
355.2395,-57.8631,SER,-99,0.6059,21.6137,19.6053,18.1328
355.2427,-62.6488,SER,-99,0.2436,19.9617,19.332,18.9994
355.2473,-14.2531,DEV,-99,0.5689,20.953,19.1226,17.7963
355.2527,4.8349,SER,0.2428,0.2223,18.8812,17.4936,16.6184
355.2609,27.4644,SER,0.2647,0.2594,19.4673,18.0265,17.1738
355.2614,-63.1598,SER,-99,0.4536,21.7634,20.0108,19.0789
355.2627,-46.3813,SER,-99,0.2895,21.4593,20.5238,19.911
355.263,22.6586,DEV,0.4956,0.4942,21.1905,19.5824,18.4956
355.2638,-3.2035,SER,-99,0.1997,18.9447,17.9479,17.3365
355.2728,-57.2678,SER,-99,0.4162,19.1991,17.4214,16.4431
355.2733,24.1552,SER,0.2892,0.2778,18.3844,16.8247,15.9831
355.2764,0.207,SER,-99,0.2682,20.2369,18.7696,17.9611
355.2787,0.3093,SER,0.2767,0.1982,17.9146,16.8693,16.0964
355.2822,-45.5058,SER,-99,0.0613,18.1297,17.7461,17.4898
355.2861,-6.9687,SER,-99,0.3947,22.0833,20.3696,19.3799
355.2914,21.3643,DEV,0.3831,0.3975,20.1817,18.2433,17.2632
355.3069,-40.0428,DEV,-99,0.7157,22.2473,20.2985,18.6273
355.3073,-53.9662,SER,-99,0.597,21.8019,20.278,19.0411
355.3129,-9.0546,DEV,-99,0.2745,20.7279,19.3556,18.5598
355.3182,26.2121,SER,0.7037,0.6954,21.7256,19.7497,18.0444
355.3214,16.7643,DEV,-99,0.2982,20.9781,19.6001,18.6696
355.3247,-9.0145,SER,-99,0.2745,20.0796,18.7943,18.0852
355.3342,29.7303,SER,-99,0.2619,19.0204,17.3258,16.3205
355.3521,4.6922,DEV,-99,0.8625,23.2134,20.9376,18.8229
355.3584,-60.809,DEV,-99,0.8857,24.1073,21.8407,19.8221
355.3659,-57.0763,REX,-99,0.2524,20.6856,19.7223,19.1297
355.3665,-3.1321,SER,0.602,0.6244,21.549,19.7779,18.3199
355.369,-41.9479,DEV,-99,0.4191,20.3954,18.8709,17.949
355.373,-47.4676,SER,-99,0.5742,20.8475,18.9217,17.5691
355.382,-54.3352,SER,-99,0.2584,21.3117,20.3987,19.9073
355.3917,29.641,SER,-99,0.515,21.9548,19.8837,18.5355
355.3973,-55.0576,REX,-99,0.2426,19.6988,19.1748,18.9124
355.3998,0.9355,SER,-99,0.1469,20.0418,19.4831,19.0853
355.4016,25.9033,SER,-99,0.2231,20.3825,19.1724,18.4817
355.4083,27.5317,DEV,0.6871,0.7097,22.3931,20.3542,18.6098
355.4159,-60.5596,REX,-99,0.0634,17.9054,17.3965,17.098
355.4175,1.846,SER,0.2504,0.2523,18.4924,17.0061,16.1739
355.4197,-47.2236,SER,-99,0.7022,22.0831,20.2685,18.658
355.4217,-57.0594,DEV,-99,0.5089,22.165,20.3617,19.2514
355.4229,-3.9534,SER,-99,0.6277,21.5407,19.836,18.4029
355.431,-3.9481,SER,-99,0.6156,21.8068,19.8862,18.412
355.4328,-63.4942,REX,-99,0.2489,20.067,19.4654,19.1687
355.438,-56.6567,SER,-99,0.4342,20.732,18.8656,17.8296
355.4511,16.1791,DEV,-99,0.293,20.4315,18.882,18.0711
355.4513,-47.9783,SER,-99,0.1465,19.9243,19.4564,19.1433
355.4607,-41.2401,SER,-99,0.5655,20.8393,18.8825,17.5541
355.4676,-43.1429,SER,-99,0.6366,21.7815,19.8293,18.3286
355.4744,28.4117,DEV,0.5544,0.5407,21.7285,19.6685,18.2975
355.4769,2.3672,REX,-99,0.3039,20.4432,19.616,19.0039
355.4839,22.1353,SER,-99,0.2145,21.2684,19.9271,19.5152
355.4856,-53.6569,SER,-99,0.2364,19.3924,18.8196,18.4376
355.4864,-53.1455,SER,-99,0.3322,21.3702,20.252,19.6877
355.4866,-53.147,SER,-99,0.5344,20.3376,18.5921,17.3723
355.5085,-41.4391,REX,-99,0.5503,22.7971,21.0722,19.8577
355.5086,-41.4402,DEV,-99,0.5667,22.1683,20.2935,18.9969
355.5118,16.5448,SER,0.248,0.2582,18.3413,16.8237,16.0215
355.512,23.3335,SER,0.6099,0.6101,21.4698,19.5591,18.0671
355.5144,-10.3504,SER,-99,0.298,19.9174,18.5169,17.7124
355.5163,-46.0889,SER,-99,0.7932,21.2535,20.5094,19.4828
355.5186,-45.5783,EXP,-99,0.3414,20.4434,19.3453,18.6902
355.5239,17.2715,DEV,-99,0.7493,23.0937,21.1082,19.2885
355.5244,17.2709,DEV,0.5274,0.5469,21.6521,19.7073,18.3985
355.5264,-13.1811,DEV,-99,0.7683,23.038,21.1434,19.3701
355.5315,14.1284,SER,0.4393,0.4391,20.7507,18.9762,17.9363
355.5433,-13.1819,DEV,-99,0.6283,21.8542,20.3075,19.0009
355.5462,9.8332,DEV,0.7171,0.7328,22.2653,20.2438,18.4482
355.5586,8.3425,DEV,-99,0.2102,20.1835,18.8158,17.9412
355.5729,-49.0922,SER,-99,0.1631,19.7712,19.3197,19.2068
355.5792,-4.7749,SER,-99,0.252,19.9839,18.852,18.1407
355.5793,4.4888,SER,-99,0.2675,20.9564,19.4716,18.6424
355.5938,-11.5173,SER,-99,0.2124,19.1892,17.8832,17.1251
355.5965,-63.5002,SER,-99,0.2574,20.0529,18.6559,17.9263
355.6094,-58.4399,REX,-99,0.3884,20.2484,19.103,18.3701
355.6241,-49.7293,SER,-99,0.3084,19.8274,18.9585,18.3837
355.6333,-42.5283,SER,-99,0.2324,19.8048,19.1513,18.7732
355.6341,24.0914,SER,-99,0.5004,20.6561,19.5251,18.7057
355.6501,-46.8744,SER,-99,0.2693,18.1468,16.6456,15.877
355.6584,-4.8963,SER,-99,0.4522,21.5811,19.7162,18.6323
355.6685,-46.9232,SER,-99,0.2845,19.4704,17.9354,17.1412
355.6773,9.5728,SER,0.551,0.5261,21.1039,19.201,17.8836
355.6856,22.7388,SER,-99,0.4929,21.0721,19.0848,17.886
355.6857,11.7054,SER,-99,0.2073,19.8574,18.6864,17.9373
355.6872,12.276,DEV,0.5904,0.5967,21.1056,19.0884,17.623
355.6936,14.8905,SER,-99,0.3891,20.4463,19.0743,18.5978
355.698,23.6529,SER,0.5917,0.5968,21.2905,19.4481,18.0141
355.7106,27.9772,REX,-99,0.1828,21.0138,20.3661,19.9359
355.7133,18.033,DEV,-99,0.2384,20.5679,19.1084,18.2651
355.7255,-43.5795,SER,-99,0.3768,21.0256,19.2988,18.4369
355.7277,14.4345,DEV,-99,0.5148,20.6838,18.8157,17.6181
355.7314,-49.8507,SER,-99,0.3763,21.0936,19.3859,18.484
355.7392,-63.6028,SER,-99,0.4922,20.7937,18.9085,17.7691
355.7561,3.4,REX,-99,0.2715,20.1105,18.6962,17.9354
355.7614,-13.4187,SER,-99,0.2263,20.7712,19.6377,18.891
355.7912,-46.8594,SER,-99,0.1622,19.9455,18.9319,18.226
355.799,23.2198,DEV,0.6956,0.7014,22.4995,20.3953,18.7137
355.8078,29.2549,SER,0.2808,0.3228,20.134,18.3685,17.2985
355.816,11.7725,DEV,0.7628,0.7772,22.782,20.7916,18.9697
355.8185,14.6002,SER,-99,0.5744,20.9981,20.0149,19.3413
355.8252,-10.2978,REX,-99,0.5022,21.7515,20.2556,19.392
355.837,10.1664,DEV,-99,0.7181,22.4552,20.5349,18.8455
355.8615,20.8982,SER,0.5237,0.5057,21.0851,19.1629,17.9343
355.889,-3.0015,REX,-99,0.4771,21.4291,19.7687,18.7208
355.8935,-53.6151,SER,-99,0.2461,18.9568,17.5543,16.7841
355.8954,20.0964,SER,-99,0.2753,20.9712,19.623,18.0394
355.8961,-14.5338,SER,-99,0.3897,20.7698,18.9255,18.0066
355.8983,-62.9541,REX,-99,0.6818,23.5507,21.5539,19.9945
355.9271,-9.0714,SER,-99,0.1741,20.0681,19.1724,18.5345
355.9341,-51.7884,SER,-99,0.2335,19.9792,18.6183,17.7274
355.9346,-51.7883,SER,-99,0.7086,23.8101,21.4737,19.8419
355.9405,23.6508,SER,-99,0.2025,19.3256,18.0775,17.3145
355.9417,-8.2514,SER,-99,0.269,19.2545,17.7852,17.0357
355.9542,-64.7072,SER,-99,0.491,21.4857,19.6079,18.5106
355.9707,-2.9492,SER,-99,0.2666,20.4836,19.688,19.1523
355.9721,-56.8547,SER,-99,0.5918,20.496,18.5584,17.1506
355.9746,21.8395,SER,-99,0.2908,21.1049,19.5854,18.4635
355.9754,-56.8549,SER,-99,0.6246,22.3359,20.5853,19.184
355.9808,-60.4543,SER,-99,0.5504,21.459,19.6118,18.3681
355.9995,-11.1316,SER,-99,0.1476,20.6728,20.1504,19.749
356.0009,-44.2987,DEV,-99,0.7438,22.2231,20.4877,18.7981
356.012,-44.544,SER,-99,0.7571,23.3023,21.3023,19.5374
356.0131,-55.5898,EXP,-99,0.3326,20.4234,19.4841,18.877
356.0143,-44.5469,SER,-99,0.3963,21.775,20.0465,19.1926
356.0337,-60.8927,SER,-99,0.1524,19.6905,19.2931,19.0632
356.0545,-46.3354,EXP,-99,0.5044,21.7455,20.2549,19.2635
356.0549,-49.7108,SER,-99,0.4613,21.937,20.0168,18.9816
356.0598,3.3336,SER,0.5343,0.5448,21.1738,19.2869,18.0091
356.0636,-12.6626,DEV,-99,0.7765,22.8002,20.8679,19.0465
356.0674,-60.0184,SER,-99,0.5049,20.7244,18.8273,17.6755
356.0734,17.6174,SER,-99,0.2401,19.9769,19.2677,18.8588
356.0804,19.3418,EXP,0.6477,0.6705,21.915,20.1493,18.5911
356.0823,-47.9301,SER,-99,0.4058,20.0537,18.5443,17.7943
356.0995,-65.6965,SER,-99,0.2907,20.6713,19.1896,18.4388
356.1063,-54.076,REX,-99,0.0875,19.6417,19.1881,18.8888
356.1278,-3.9859,DEV,-99,0.5841,22.0438,20.1438,18.7643
356.1433,-11.3699,SER,-99,0.2882,20.0934,18.9395,18.1726
356.1446,-56.7596,REX,-99,0.6232,20.9415,19.8072,18.8872
356.1448,-11.371,EXP,-99,0.7711,21.7647,20.8958,19.8895
356.1647,15.2117,REX,-99,0.3138,19.8334,18.7322,17.9075
356.173,-10.7759,SER,0.7035,0.7021,21.3693,19.3948,17.7135
356.1736,-42.7228,SER,-99,0.8566,23.1415,20.8959,18.9288
356.1775,-42.7126,DEV,-99,0.6026,22.699,20.9675,19.6176
356.1799,1.1152,SER,-99,0.4014,20.7979,18.9285,17.8812
356.2068,-40.6764,SER,-99,0.22,19.849,18.5814,17.8565
356.2103,-54.5678,SER,-99,0.435,21.0653,19.5494,18.6554
356.2214,15.8316,SER,0.6299,0.6357,22.3491,20.5973,19.1718
356.2218,15.8322,SER,-99,0.6557,21.9926,20.0262,18.4774
356.2295,-43.2292,SER,-99,0.3645,20.1956,19.288,18.7318
356.2555,-5.6199,SER,-99,0.2879,20.7073,19.2538,18.5053
356.2651,-1.2099,SER,0.5658,0.5773,20.5743,18.9146,17.597
356.2669,28.1972,SER,-99,0.286,21.9545,20.3446,19.3372
356.2704,-2.4659,SER,0.5584,0.5708,20.817,18.8994,17.5444
356.2717,-52.8233,REX,-99,0.3571,23.5669,21.076,19.7475
356.2811,-2.5187,REX,-99,0.4168,20.5475,19.3133,18.5822
356.2834,-62.7841,SER,-99,0.2351,19.7012,18.4352,17.7541
356.2884,-43.1291,DEV,-99,0.3248,20.1495,18.6358,17.8635
356.3071,-51.2318,SER,-99,0.5859,21.0524,19.1639,17.7871
356.3358,-50.4235,SER,-99,0.2234,17.9487,16.6083,15.8792
356.3446,-52.4303,SER,-99,0.2706,19.8117,18.3629,17.6156
356.3613,-54.6355,SER,-99,0.5444,22.1739,20.4212,19.1917
356.362,30.5464,EXP,-99,0.2184,21.1075,20.4581,19.9147
356.3625,30.5462,REX,-99,0.4177,21.6324,20.2322,19.4278
356.3741,-0.4004,SER,0.5433,0.5292,21.805,19.8831,18.5959
356.3955,-10.6572,SER,-99,0.3165,21.3123,20.0931,19.2728
356.4022,14.0221,REX,-99,0.3597,20.0827,18.7937,17.9156
356.4085,-60.051,SER,-99,0.5561,21.2037,19.3638,18.1049
356.4209,-45.1495,REX,-99,0.5168,22.9283,20.9289,19.8418
356.4212,-45.15,SER,-99,0.513,20.5316,18.9683,17.8716
356.4233,-3.0528,SER,-99,0.6316,21.8695,20.1937,18.7578
356.4351,-61.6369,SER,-99,0.3309,20.2575,18.7784,17.9204
356.4358,-11.527,SER,-99,0.7398,22.0044,20.0375,18.2828
356.4519,-10.6345,REX,-99,0.7509,21.9116,20.1026,18.353
356.4564,-10.1835,REX,-99,0.287,20.116,19.2006,18.5831
356.4583,14.5014,SER,-99,0.5979,21.8898,20.2173,18.8684
356.4721,-59.4783,SER,-99,0.2512,18.8616,17.4723,16.7557
356.4756,13.1242,SER,-99,0.6323,21.7567,19.8375,18.3078
356.4809,-55.5605,SER,-99,0.2124,19.1968,18.6147,18.2448
356.4845,-46.7817,SER,-99,0.209,18.8012,17.566,16.863
356.4866,-50.7118,REX,-99,0.4079,21.5982,19.8212,18.8928
356.4894,-50.0036,DEV,-99,0.3124,19.9998,18.5007,17.7516
356.496,13.5181,SER,-99,0.3596,20.7271,19.4442,18.6468
356.5089,-46.0793,SER,-99,0.6229,21.8661,19.9064,18.4619
356.5226,-8.9025,SER,-99,0.1558,18.9033,17.787,17.0655
356.5392,15.8897,REX,-99,0.2524,21.692,20.3673,19.618
356.5396,15.8896,SER,-99,0.2967,20.5799,19.0753,18.2736
356.5401,-1.8045,SER,0.2268,0.2032,18.0437,16.7785,15.9582
356.5419,12.4412,SER,-99,0.2014,19.7859,19.0528,18.6031
356.5462,-48.0347,SER,-99,0.5271,21.3246,19.5123,18.3817
356.5531,32.0041,SER,-99,0.2094,20.7005,19.9633,19.5003
356.5598,14.6057,SER,-99,0.2598,19.7629,18.3125,17.5579
356.5606,-54.9357,SER,-99,0.5955,21.3162,19.4877,18.1102
356.5657,-51.2628,SER,-99,0.3556,21.3577,20.4832,18.5011
356.5663,13.109,DEV,-99,0.2589,20.5472,19.1023,18.3008
356.5768,28.4473,REX,-99,0.4146,21.5897,20.268,19.4259
356.605,-13.756,DEV,-99,0.3104,20.4201,18.8295,17.9432
356.6152,19.7658,DEV,-99,0.7286,23.0434,20.8643,19.0342
356.6288,0.7419,SER,-99,0.309,20.4384,19.0673,18.25
356.6313,-48.3233,SER,-99,0.2102,18.4519,17.1865,16.4792
356.6425,-50.9297,SER,-99,0.2433,19.7227,18.9638,18.4105
356.6616,26.9541,SER,-99,0.2156,19.7666,18.6386,17.9449
356.6941,-47.3665,REX,-99,0.0447,19.3826,19.0479,18.8644
356.7133,-3.3219,EXP,-99,0.1814,20.446,19.6225,19.0289
356.743,16.531,SER,0.3075,0.2981,19.8663,18.291,17.4251
356.7666,-4.6769,SER,-99,0.1112,20.0383,19.4552,18.9775
356.7668,-4.6765,SER,-99,0.3097,20.0554,18.8131,17.9576
356.7786,18.5539,SER,-99,0.262,21.2138,19.9114,18.3275
356.7825,-52.2956,SER,-99,0.2646,19.7795,19.0049,18.5316
356.7859,-50.8222,SER,-99,0.2486,19.3809,18.0841,17.2405
356.7885,12.5366,REX,0.3,0.3233,20.5236,18.8378,17.9653
356.7975,-12.3224,SER,-99,0.3239,21.1899,19.6776,18.8514
356.8002,13.8798,SER,-99,0.7785,22.3,20.8931,19.2479
356.8024,-57.9207,DEV,-99,0.6999,22.4322,20.5196,18.9089
356.8073,-44.3074,DEV,-99,0.2839,19.4576,18.0082,17.2325
356.819,-39.1999,DEV,-99,0.5777,22.8729,21.1562,19.8797
356.8296,-13.1987,SER,-99,0.1948,21.0173,19.8521,19.1515
356.8386,-65.1278,SER,-99,0.6615,21.5586,19.6022,18.0322
356.851,-1.3358,SER,0.7453,0.7415,21.8812,19.869,18.0856
356.8746,2.5243,SER,0.763,0.7672,22.9174,20.8357,18.9739
356.9089,23.3998,SER,-99,0.1842,19.6962,19.2578,18.5914
356.9163,30.277,SER,-99,0.1896,20.1423,18.9305,18.1414
356.9181,-48.9798,SER,-99,0.3316,21.6475,20.2112,19.3919
356.9295,1.6186,SER,-99,0.1372,19.3285,18.8333,18.4957
356.9318,-64.0337,SER,-99,0.3605,20.2664,18.5092,17.6306
356.9366,-11.3459,REX,-99,0.4209,21.3399,20.3544,19.243
356.9408,19.1471,REX,-99,0.567,22.4939,20.601,19.2864
356.9518,20.2196,SER,-99,0.2319,20.8686,19.9309,19.2124
356.9533,20.2195,SER,-99,0.1344,18.4294,17.4405,16.6537
356.9742,-46.3898,SER,-99,0.353,19.8084,18.079,17.1611
356.9997,13.9699,SER,-99,0.2443,19.61,18.0706,17.1
357.0064,11.9601,EXP,-99,0.542,21.4014,20.5044,19.9681
357.021,22.3243,SER,0.3884,0.3835,20.1915,18.3153,17.3403
357.0266,-46.7231,DEV,-99,0.4931,21.5515,19.9011,18.7724
357.0316,2.4279,DEV,-99,0.803,23.7911,21.5507,19.6911
357.0352,-58.4484,SER,-99,0.1424,19.7271,19.1464,18.8088
357.0362,2.2756,SER,0.2814,0.3023,19.7808,18.2673,17.3975
357.0381,13.298,SER,0.4252,0.4375,20.8192,19.0377,18.0543
357.0534,-47.3256,SER,-99,0.1799,17.7212,16.5185,15.7617
357.0583,14.9465,SER,-99,0.3028,20.7445,19.3921,18.5412
357.104,-8.2822,DEV,-99,0.2883,20.6139,19.0825,18.2847
357.1135,-62.4245,SER,-99,0.2509,19.3131,17.881,17.1261
357.1166,-12.1414,REX,-99,0.5319,21.0677,19.8645,18.9946
357.1167,-45.7528,SER,-99,0.355,21.1207,19.7612,18.1988
357.1286,-2.0624,EXP,-99,0.3811,20.3867,19.207,18.3144
357.1332,31.4629,DEV,-99,0.914,25.2578,21.7427,19.4833
357.1371,-10.6387,SER,-99,0.236,19.9827,18.6121,17.8156
357.1418,-4.2565,DEV,-99,0.3577,20.6003,19.5426,18.8322
357.1497,-11.6302,DEV,-99,0.6746,21.9564,20.0105,18.42
357.1603,16.3947,SER,-99,0.331,20.5656,19.3265,18.4122
357.1771,-2.5273,DEV,-99,0.2394,19.2073,18.0873,17.3792
357.1771,-13.319,SER,-99,0.1999,19.6993,18.5172,17.8266
357.1812,-59.6547,SER,-99,0.1928,17.9971,16.8395,16.0522
357.2079,-46.2689,SER,-99,0.2135,20.0648,19.4271,19.0088
357.2084,12.7514,SER,-99,0.5444,20.6156,18.7099,17.4352
357.213,-50.5653,SER,-99,0.3806,20.4815,19.0528,18.2578
357.218,12.5103,SER,-99,0.2362,19.6509,18.3087,17.4927
357.2355,-53.5443,SER,-99,0.1558,19.0651,17.9642,17.2225
357.2387,13.4913,SER,0.3804,0.4006,20.5038,18.6375,17.6975
357.2704,-63.5083,SER,-99,0.2614,20.2345,19.5196,19.137
357.2926,20.4139,DEV,0.5973,0.6083,21.6603,19.6864,18.1646
357.3048,13.3465,DEV,-99,0.3174,20.8695,19.3677,18.4995
357.3211,-4.4758,SER,-99,0.5789,21.0213,19.3946,18.099
357.3242,16.441,SER,0.3117,0.3061,19.2529,17.623,16.7502
357.3284,29.9781,SER,-99,0.2698,21.1223,19.6188,18.7802
357.3303,-13.8324,REX,-99,0.4108,22.1813,20.4191,19.5504
357.3609,16.9842,DEV,0.7379,0.7519,22.8349,20.8047,19.0197
357.3619,31.4116,DEV,0.231,0.2188,19.3288,17.8728,16.983
357.3669,5.3744,SER,0.1928,0.1856,17.6244,16.504,15.712
357.3839,-5.6968,SER,-99,0.2598,19.0806,17.5995,16.806
357.3878,-1.0263,SER,0.3659,0.3754,21.1487,19.3718,18.4629
357.3962,-57.4667,REX,-99,0.3869,21.5624,19.8009,18.9424
357.3986,10.6245,DEV,0.7913,0.8031,22.4718,20.1481,18.2025
357.4006,16.6573,SER,0.2519,0.2515,18.5684,17.0996,16.3097
357.4179,6.5608,SER,-99,0.4568,20.0387,18.0859,16.9329
357.4204,-53.4067,SER,-99,0.2521,19.6169,18.9793,18.6276
357.4232,21.1798,SER,-99,0.1852,20.2008,19.0189,18.3303
357.4265,-55.1924,DEV,-99,0.4441,21.8122,20.6612,19.9903
357.4266,-55.1916,DEV,-99,0.4198,20.6885,18.8536,17.8991
357.433,-43.5808,REX,-99,0.3875,20.5313,19.2357,18.4585
357.4331,-8.2682,DEV,-99,0.2567,20.9366,19.5564,18.7617
357.4332,-62.9749,SER,-99,0.2513,19.3017,18.3407,17.6971
357.4343,-60.3479,SER,-99,0.2363,19.5902,18.5572,17.8073
357.4391,-59.1082,SER,-99,0.2439,19.9073,19.2978,18.9736
357.4483,2.3181,SER,0.5561,0.5582,21.0942,19.1815,17.8593
357.4874,32.7516,SER,-99,0.2163,20.6377,19.4975,18.565
357.4909,-0.1989,SER,0.5969,0.5994,22.1071,20.2195,18.7994
357.4915,2.8402,SER,0.7673,0.7966,22.8614,20.8153,18.8769
357.4938,0.402,SER,-99,0.2204,19.4982,18.1118,17.1562
357.505,13.1498,SER,-99,0.2671,20.6391,19.3786,18.4006
357.5187,-13.1171,SER,-99,0.4028,19.8959,18.0177,17.0029
357.524,-64.3574,SER,-99,0.5473,20.6093,18.718,17.4297
357.5395,-58.4964,SER,-99,0.1967,18.6941,17.4755,16.7566
357.5444,-46.2649,SER,-99,0.6796,21.2237,19.7707,18.3167
357.5452,-57.061,DEV,-99,0.7852,22.8836,20.7703,18.8768
357.5455,-46.2655,SER,-99,0.6432,22.1513,20.4151,18.9932
357.5501,33.3158,SER,0.5607,0.562,20.8021,18.7997,17.4263
357.5518,7.0676,SER,-99,0.6434,21.935,19.9231,18.2728
357.5536,25.3839,SER,-99,0.5967,21.396,20.1452,19.1395
357.5626,-47.1898,EXP,-99,0.5257,21.9734,20.1346,18.9248
357.563,-47.1898,SER,-99,0.4308,19.9219,17.9972,16.9378
357.584,-39.2256,SER,-99,0.335,19.7761,18.1745,17.359
357.6008,-7.0213,SER,-99,0.2903,20.433,19.1319,18.2032
357.6222,-50.997,SER,-99,0.2265,19.1672,18.5327,18.1786
357.6281,-9.8985,SER,-99,0.1841,20.1636,18.9764,18.243
357.6391,-13.7437,DEV,-99,0.4093,20.6547,18.8244,17.7102
357.6393,-13.7445,REX,-99,0.5265,22.9464,21.0528,19.9233
357.6404,23.1874,SER,-99,0.115,20.0552,18.9758,18.1672
357.6409,13.7204,SER,-99,0.5601,22.8009,20.8556,19.5168
357.6434,-41.3062,SER,-99,0.3728,21.2952,20.0955,19.2095
357.6517,15.151,DEV,-99,0.7077,23.3322,21.4139,19.7913
357.6552,-39.1942,DEV,-99,0.3168,20.4873,18.9669,18.0608
357.6571,13.3546,REX,-99,0.3619,20.3464,19.2445,18.5845
357.6625,-55.5025,SER,-99,0.0739,17.0951,16.1806,15.5571
